word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
generosity,1937,The Duchess and the Dirtwater Fox,1976,"Comedy, Western",,,,tt0074441,generosity...
generosity,1937,Miranda,1985,"Comedy, Romance",,,,tt0089598,Generosity.
generosity,1937,The Evening Star,1996,"Comedy, Drama, Romance",,,,tt0116240,"Generosity, | about your generosity, | I don't think my generosity and support | Generosity? I am so sick of your talking"
generosity,1937,Me and My Sister,2004,"Drama, Comedy",,,,tt0410639,Generosity.
generosity,1937,The Other Boleyn Girl,2008,"Drama, Romance, History",,,,tt0467200,Generosity. | I have shown Mary enough kindness and generosity .
generosity,1937,Bonanza,1960,Western,The Spanish Grant,1,21,tt0529826,Generosity? | was generosity.
generosity,1937,Cheers,1985,"Comedy, Drama",I'll Gladly Pay You Tuesday,4,6,tt0539776,generosity.
generosity,1937,ER,2002,"Drama, Romance",On the Beach,8,21,tt0568062,Generosity.
generosity,1937,Mama's Watching,2022,Horror,,,,tt16676598,"generosity. | You will be feeding off his generosity for the rest of your life, once you marry."
generosity,1937,My Little Pony: Friendship Is Magic,2010,"Animation, Adventure, Comedy",Friendship Is Magic - Part 2 (Elements of Harmony),1,2,tt1758314,"Generosity! | ""Kindness, Laughter, Generosity, Honesty and Loyalty."""
humanitarian,928,Surviving the Game,1994,"Action, Adventure, Crime",,,,tt0111323,humanitarian.
humanitarian,928,Law & Order: Criminal Intent,2003,"Crime, Drama, Mystery",Cold Comfort,2,17,tt0629516,"Humanitarian | You got to be humanitarian of the millennium. | No, it's not enough for you to be humanitarian of the year."
humanitarian,928,Home of the Brave,2007,"Action, Drama, War",,,,tt0763840,"Humanitarian. | These humanitarian runs, man. I don't like them."
humanitarian,928,RuPaul's Drag Race,2020,"Game-Show, Reality-TV",Droop,12,8,tt12031594,"Humanitarian. | Humanitarian,"
humanitarian,928,Law & Order,2009,"Crime, Drama",Reality Bites,20,4,tt1510431,Humanitarian? | And we're requesting ROR for humanitarian reasons.
humanitarian,928,One Summer,2023,"Drama, Comedy",,,,tt23770412,humanitarian. | But applying on humanitarian grounds is a balancing act.
humanitarian,928,All That Jazz,1979,"Drama, Music, Musical",,,,tt0078754,"- A great humanitarian. - a great humanitarian... | - A great entertainer... - A great humanitarian. | a so-so entertainer, not much of a humanitarian... | - A great humanitarian... - And my dear friend for 25 years."
humanitarian,928,The Milky Way,1936,"Comedy, Romance, Sport",,,,tt0027969,the humanitarian. | a humanitarian and a killer... | But the good you... the humanitarian you...
humanitarian,928,The Anniversary,1968,"Comedy, Drama, Thriller",,,,tt0062671,"IT'S HUMANITARIAN. | ONLY ON HUMANITARIAN GROUNDS, DEAR. | IF YOU'RE REALLY A HUMANITARIAN,"
humanitarian,928,The Cannonball Run,1981,"Action, Comedy, Sport",,,,tt0082136,Humanitarian reasons.
humanitarian,928,Bad Medicine,1985,Comedy,,,,tt0088765,       IT'S HUMANITARIAN.
prototype,1659,Parental Guidance,2012,"Comedy, Family",,,,tt1047540,"- It's a prototype. - Prototype? | voice-activated, prototype smart house."
prototype,1659,Collision Course,1989,"Action, Comedy, Crime",,,,tt0097081,"Prototype. | Where the prototype is. Where the prototype is. | Get the prototype. | You forgot the prototype, | No prototype. No oshima. | You give us the prototype, | and then find the prototype. | that prototype is inside here somewhere. | Jarryd and Madras don't have the prototype."
prototype,1659,The White Diamond,2005,Documentary,,,,tt0435776,prototype
prototype,1659,Survivor,2010,Reality,Heroes vs. Villains Reunion,20,15,tt1653524,prototype.
prototype,1659,Polisse,2011,"Drama, Thriller",,,,tt1661420,"Prototype? | All I can say is, he's not the usual prototype."
prototype,1659,Titans,2023,"Drama, Action & Adventure, Sci-Fi & Fantasy",Project Starfire,4,11,tt23221720,Prototype.
prototype,1659,Unforgettable,2016,"Crime, Drama, Mystery",Paranoid Android,4,13,tt4430752,Prototype? | It's a military prototype. | The same prototype was used in three shootings?
prototype,1659,Father Brown,2018,"Drama, Crime, Mystery",The Flower of the Fairway,6,9,tt7693556,Prototype.
prototype,1659,In the Shadow of the Moon,2019,"Crime, Mystery, Sci-Fi",,,,tt8110640,Prototype.
prototype,1659,Als ich für acht Stunden verschwand,2024,"Documentary, TV Movie",,,,tt34287997,"prototype as in, well, prototype. | Our prototype. | What prototype thingy? | before injecting you with that prototype. | It's the prototype of your spinal implant. | after Curtis hooked him up with that prototype thingy. | I'm sorry that I took the prototype without asking you. | {\an8}This is a prototype that Felicity and I have been developing | You can start by telling me what prototype you used to treat John's condition."
prototype,1659,Arrow,2017,"Action, Adventure, Crime",Thanksgiving,6,7,tt6493666,"prototype as in, well, prototype. | What prototype thingy? | Our prototype, the one | before injecting you with that prototype. | It's the prototype of your spinal implant-- | after Curtis hooked him up with that prototype thingy. | And that I took the prototype without asking you. | You can start by telling me what prototype you used | This is a prototype that Felicity and I have been developing"
shadowy,521,Kazuo Umezu's Horror Theater: Death Make,2005,"Fantasy, Horror",,,,tt0488017,"Very shadowy,"
shadowy,521,Waking the Dead,2003,"Crime, Drama, Mystery",Walking on Water: Part 2,3,4,tt1167302,Shadowy man.
shadowy,521,NCIS,2008,"Action, Crime, Drama",Capitol Offense,6,3,tt1256299,shadowy thing.
shadowy,521,House of Ninjas,2024,"Drama, Action & Adventure",The Resurrection,1,4,tt30985537,SHADOWY ORGANIZATION?
shadowy,521,Ludwig,2024,"Mystery, Crime, Drama, Comedy",Episode 4,1,4,tt33132135,Shadowy figures
shadowy,521,Letterkenny,2020,Comedy,Breastaurant,9,6,tt13684392,Shadowy Men on a Shadowy Phantom Planet.
shadowy,521,Clone High,2003,"Animation, Comedy, Sci-Fi",Changes: The Big Prom: The Sex Romp: The Season Finale,1,13,tt0542904,"(shadowy figure) Board of shadowy figures, fellow conspirators, | (shadowy figure) Assembled students of Clone High, | (shadowy figure) Seriously, that is the last time we stop for wee-wees."
shadowy,521,Gemini,1999,"Drama, Fantasy, Horror",,,,tt0210302,A shadowy figure...
shadowy,521,Shadows,2019,"Crime, Drama",Episode #3.4,3,4,tt11162554,Bucharest's shadowy strongman.
shadowy,521,Doom Patrol,2020,"Action, Adventure, Comedy",Sex Patrol,2,4,tt11591462,Shadowy Mister Evans.
shadowy,521,Parenthood,2011,"Comedy, Drama",Taking the Leap,2,19,tt1827867,Shadowy short little
as,131785,Gulliver's Travels,1939,"Animation, Adventure, Comedy",,,,tt0031397,"He's as big, as big as, as,.. big as, as, as.. | as big as your a, | as big as your shoe. | Fifty times as big as your a, | Sing Faithful and Forever together, as one song. | perhaps you will listen to your songs as they might be sung. | # So I'll be faithful and faithful as I promise to be, and you'll be for all mine. #"
as,131785,Sex and the City,2004,"Comedy, Drama, Romance",An American Girl in Paris: Part Deux,6,20,tt0698612,"As soon as, as soon as... | But he said ""as soon as | as soon as this exhibit opens. | No, no, no, not as soon as-- | We'll talk more as soon as you calm down. | who supposedly love the book as well. | -I went to my party. -I thought as much."
as,131785,Gli anni più belli,2020,Drama,,,,tt9392248,"- As well as? - As well as? | As well as? | As long as he wants, I'm telling you. | As you want. | We're getting out of here. As far away as possible. | As soon as I can I will send you everything. | As an official lawyer. | Mom, please. Get her to sleep as long as she wants. | then, over time, they all line up as quietly as on a shelf. | I took it as soon as it was born. She grew up with me. | As soon as the lesson is over, can you please pass into the presidency? | I will give you back the house as soon as I find another accommodation, | How's your life as a lawyer? | He stops as long as he wants, Mom. Do I have to tell you in Cyrillic? | of equality between men. As Calamandrei said, | as it comes, then it goes away. | - This is our oil. Morozzi oil. - As usual. | No, I as a hobby, in my spare time. | Yes, fuck, it says on the document as well. | as a teacher of Italian, Latin and Greek literature. | and Giulio began that of justice as an official lawyer, | due to the presence of lethal viruses such as AIDS. | Do as the fuck you want, maybe you learn to work. | However, to stay together all our life, as our parents did, | NOBILI: You, even as a simple official lawyer, immediately got noticed | His birth appeared to me as the true miracle of life, | PAOLO: ""As I began my journey into the world of school precariousness | and then suddenly it was as if it had always been there. | as a substitute for the lawyer Nobili, so there are no reasons for a postponement. | you are the one who leaves resigned that things are going as they should go. | I am looking for a position as a journalist or critic, but it is not easy. | in a while I'll send the resume to God as well. Fuck, someone has to answer me."
as,131785,Blindness,2008,"Drama, Mystery, Sci-Fi",,,,tt0861689,"As? As, as... what? | and come with us as quickly as possible. | Chaos, as usual. | As a wife. | There's not as many stations as there used to be. | as far away as possible from this son of a bitch. | - We'll get to you as soon as we can. - And it's not... | No, to everyone. Our clothes are just as dirty as our shoes. | - As we are. Like this. - Blind? | <i>provisionally known as the ""White Sickness""we're relying...</i> | <i>The Government's response, as you know, was decisive.</i> | - It's bad enough as it is. - I can handle this. | <i>as to cling to this blanket of blindness?</i> | <i>Who would be so foolish as to fear...</i> | one good thing is I've never heard blindness described as white. | For Christ sakes! It's hard enough to think of you as... | Come towards my voice, and as you do, please, watch your step. | It's as if a man sees, I don't know, a fork, he looks at it he says:"
as,131785,Survive,2022,"Adventure, Drama, Thriller",,,,tt17080412,As long as as. | As. | As. | As. | as good as you deserve. | As keep. | Treat others as yourself. | As she goes from here on. | Just make this shit up as you go along | As who you've always been and now you know it. | with me as you suggesting that you're planning on doing something is that correct | Of course that was going to make it because that's what was raised as how my mother
as,131785,Foxtrot Six,2020,"Action, Drama, Sci-Fi",,,,tt8948208,"As... As soon as... | As soon as I get myself straight. | Just broadcast it as soon as you receive it. | Help as many people out there as you can, Sergeant. | I dislike the guy as much as you do, you know that. | As you must already know, | As in the Presidential-elect, Indra? | I'll take that as a yes? | ""Heroic Act,"" as you call it. | <i>are being labeled as suspects,</i> | <i>as the nation is on lockdown,</i> | <i>as Indra Siswadi, the youngest elected President</i> | <i>The global economy continues to collapse as food prices spike.</i> | I like to think of them as the four pillars of PIRANAS."
as,131785,Fun in Acapulco,1963,"Comedy, Music",,,,tt0057083,"As�-as�. | as well as he has. | not as long as that saltwater Tarzan's around. | and if you hated me as much as you pretend | As l was saying | You're rich as you can be | Once l was free as a gypsy | As he waltzed with that sweet matador | Better known as a make-out spot. | -Will you come along? -As a chaperone? | l'll work as a lifeguard during the siesta | But now he was mild as a kitten | Though he fought as he had never done before | Oh, then l might as well, uh, join the club. | So, he gave me a job as your relief man. | Maybe l prodded her into using you, as you put it. | if you give me a job as a lifeguard during the day. | Maybe if l'm here, El Trovador won't be sick as often, huh?"
as,131785,Hockeyland,2022,Documentary,,,,tt15664492,"as, as, | more seasons, as a, as a Gilbert | and go as high as you can. | As soon as that puck was dropped, | As a parent, | So as we take | And as a parent, | there's not as many mining jobs as there used to be. | I've had back pain for as long as I can remember, | Like I want it, I want it just as bad as them. | things for us as coaches. | surprise the goalie as well. | Really known as the home of hockey | Biondi back behind, as he centers for | I see this team as somebody who could | as Herman town was on its way up | like as a career for my whole life, | Statistically, you are safer as a teenage boy, | as maybe some kids down in Herman town, | And now here comes Herman town's as well. | as you're going down on your two on one. | As you know Eveleth was the first state champion | the other guy, his grades might not be as good. | but I don't want to be known as that kid. | big as it gets during the regular season. Let's go. | they're known as this powerhouse school and stuff like that. | And you know, sometimes we talk as a coaching staff, | Getting it as Piper from Mahtomedi up to the line, | But as head coach, Pat Andrews says, ""if you know Blake,"
as,131785,ER,2005,"Drama, Romance",Man with No Name,12,3,tt0568038,"as... as calmly, as civilly as possible. | I'll be in as soon as I can. | And as far | And then, as soon as the leaves began to go green, | as I know, oral antibiotics | As part of my orientation, | I understand that. Yeah, and as | your residents about the L.M.A. as a rescue device | As chief resident, I think I need to know | Uh, as part of the, um, upcoming JCAHO site visit, | Well, I know it's a sacrifice, but it's not as though"
as,131785,Hogan's Heroes,1968,"Comedy, War",Sticky Wicket Newkirk,3,20,tt0602390,"never so much as, as, as, as... | Stay out of sight as much as possible. | As it were what? | We want to get these guys under way as soon as we can. | Still am, as a matter of fact. | I plead extenuating circumstances, as it were. | Uh... sir, as it was my idea, | Tell us who you are or be shot as a spy without trial."
as,131785,M*A*S*H,1981,"Comedy, Drama, War",Tell It to the Marines,9,8,tt0638417,"so cruel as‐‐as‐‐as... | One ""as."" Just one ""as."" Just put one ""as."" | Max, as soon as you've placed the call, | ...as to begrudge | if these sheets are as silky as your tongue, | Sir, as commanding officer, | Therefore, as long as he has the time and I have the money, | Immediately, as in right now, sir. | and hired your mother as a secretary. | Just think of it as a Dutch treat. | Loyalty. As company clerk, it is my sworn duty | As you can see, it's 10:00 and all's well. | and he's got two Bronze Stars as his company's point man. | ""By B. F. Pierce, as told to Corporal Maxwell Q. Klinger."" | ‐On the double will cost you twice as much. ‐(Charles) Gentlemen. | Or, as we in liege like to call him, King Charles I."
though,74084,The Tudors,2008,"Drama, History, Romance",Checkmate,2,3,tt1014046,"- Even though... - Even though...? | though not with her permission. | Even though I was crowned so, and anointed. | I could... even though the king has made me high constable for the day."
though,74084,Made in U.S.A,1967,"Comedy, Crime, Mystery",,,,tt0060647,"Though. | The right wing, though. | Though they have no secrets. | Though the result is clear. | Though the new republic union. | Though it passed I have my principals. | Though not suspect, there are some doubtful points."
though,74084,Caravaggio,1986,"Biography, Drama, History",,,,tt0090798,though!
though,74084,Beware: Children at Play,,"Horror, Thriller",,,,tt0112492,"though. | though, so they dropped it. | Even though Ross put that fence up after Amy, | though a couple of the locals took it into the minds | It's one of the reasons you're here, even though I should warn"
though,74084,Steel,1997,"Action, Adventure, Crime",,,,tt0120207,"though. | - 'It feels good, though.' | You think he was funny, though?"
though,74084,The Lord of the Rings: The Fellowship of the Ring,2001,"Action, Adventure, Drama",,,,tt0120737,Though... | ...though I buy it with great pain.
though,74084,An Ideal Husband,1999,"Comedy, Romance",,,,tt0122541,Though... | I fear though the notion is a stranger to us both. | though invariably I find the pleasure immeasurably increased by knowing what for.
though,74084,Seven Guys and a Gal,1967,"Adventure, Romance",,,,tt0141817,Though...
though,74084,The Long Way Home,1998,"Adventure, Drama, Family",,,,tt0143436,"though. | Felt good after, though. | >> He'’s working, though. | though, if you flag it. | though, on the anniversary of | Though I kind of feel like"
though,74084,Trolösa,2000,"Drama, Romance",,,,tt0157122,"Though... | Though no one laughs. | Though I'm not happy with my part. | Then they became friends for life, though studiously apart."
though,74084,The Iceman Cometh,1960,"Drama, TV Movie",,,,tt0204394,though | automobiles though you know | even though i knew damn well | what though i'm just saving you to | yeah we've had a lot though they didn't | as on nothing happened as though i just | even though she did it on purpose to | they better cut that off though this is | yeah you know harry though i made up my | although i had to hand it to him though | see it but i don't see no though yet hey
afflict,73,Quatermass and the Pit,1968,"Horror, Mystery, Sci-Fi",,,,tt0062168,"""did sorely afflict"
afflict,73,Star Trek: Voyager,1997,"Action, Adventure, Sci-Fi",Scientific Method,4,7,tt0708967,that afflict millions.
afflict,73,Black Magic,1949,"Drama, Mystery, Romance",,,,tt0041182,"I can also afflict! | If I can cure, I can also afflict."
afflict,73,Nazarín,1968,Drama,,,,tt0051983,...may afflict upon me. | ...that may afflict a man.
afflict,73,Uccellacci e uccellini,1969,"Comedy, Drama, Fantasy",,,,tt0061132,"""inequalities which afflict humanity."""
afflict,73,The Bible: In the Beginning...,1966,"Drama, Family",,,,tt0060164,Its rulers shall afflict them...
afflict,73,Macunaima,,"Fantasy, Comedy",,,,tt0064616,The plagues which afflict Brazil...
afflict,73,Looking for Richard,1996,"Documentary, Drama",,,,tt0116913,...how dost thou afflict me!
afflict,73,Kaena: The Prophecy,2003,"Animation, Adventure, Family",,,,tt0297753,Great troubles afflict our village.
afflict,73,The Wandering Princess,1960,"Drama, Romance, War",,,,tt0385202,Let not homesickness afflict you.
afflict,73,The Gerson Miracle,2004,Documentary,,,,tt0465472,now afflict most of mankind.
centennial,129,"McFarland, USA",2015,"Biography, Drama, Sport",,,,tt2097298,"Centennial, Centennial, | Centennial."
centennial,129,Crown Vic,2019,"Crime, Drama",,,,tt4558200,Centennial.
centennial,129,Richard Jewell,2019,"Biography, Crime, Drama",,,,tt3513548,"Centennial Park."" | also since Centennial Park is... | There's a bomb in Centennial Park. | that exploded in Centennial Olympic Park | that exploded in Centennial Olympic Park | that exploded in Centennial Olympic Park,"" | Specifically the bombing in Centennial Park. | from the construction of Centennial Park? | I get to go to Centennial Park. | There is a bomb in Centennial Park. | the 113th victim of the Centennial bombing. | to plant a bomb in Centennial Park? | Do you know the address of Centennial Park? | He confessed to the bombing at Centennial Park. | with the latest update on the Centennial Park bombing. | I did not plant that bomb in Centennial Park | The opening of the 1996 Centennial Olympic Games in Atlanta, | ""There's a bomb in Centennial Park. You have 30 minutes."" | ""There's a bomb in Centennial Park. You have 30 minutes."" | So, ""There's a bomb in Centennial Park. You have 30 minutes."" | There is a bomb in Centennial Park. You have 30 minutes. | There is a bomb in Centennial Park. You have 30 minutes. | There is a bomb in Centennial Park. You have 30 minutes. | There is a bomb in Centennial Park. You have 30 minutes. | There is a bomb in Centennial Park. You have 30 minutes. | There is a bomb in Centennial Park. You have 30 minutes. | No, I do not know who planted the bomb in Centennial Park. | I'm asking you if you had any part of the Centennial bombing, yes."
centennial,129,Under the Autumn Moon,2018,"Action, Comedy, Drama, Family, Romance",,,,tt8863322,"The centennial. | They're having a centennial celebration. | The centennial is in a week. | centennial celebration coming up, this Saturday. | But that's because of our centennial celebration. | to get some supplies for the centennial, | So what's the centennial gonna be like? | Tomorrow's the centennial, I go home after that. | You know I'm not gonna miss the centennial now. | through the centennial, I'll talk to Taylor about moving. | so centennial will just take its spot, you know. | But I have to bake pies for the centennial. | involving a centennial and a trip to the emergency room. | Okay, well, I'll probably run into her at the centennial."
centennial,129,Two Thousand Maniacs!,1964,Horror,,,,tt0058694,"That's your centennial. | It means this centennial is the centennial of blood vengeance. | It's part of the centennial. | there's something phony about this centennial. | as a climax to the centennial. | More Yankees for the centennial, huh, Mayor? | Danged old centennial didn't have no fun. | I hope we have ourselves a centennial | and kind of have our own private centennial. | David, there's something so unwholesome about this centennial. | You wouldn't wanna ruin the centennial, would you? | We got ourselves some more visitors for the centennial. | want Northerners as guests of honor at a centennial? | Oh, that's nothing. That's just part of the centennial. | we got ourselves the guests of honor for the centennial | So we better get started with our centennial. Right, folks? | Now, boys, you know all the rules of the centennial. | I have a few more guests here for the centennial | Doggone if this ain't the best centennial anybody ever had. | but I'd sure say this centennial was a big success. | but it looks like we're guests of honor at this centennial. | This is our centennial, you've got to abide by our rules. | We 'uns here in Pleasant Valley are celebrating a little old centennial. | Girl, you're gonna help us with the centennial or we're gonna help you. | we're gonna have a centennial celebration to make old Robert E. Lee hisself proud. | Well, dear, I'll just make you a little bet that you enjoy this centennial beat. | I don't think you ever explained to me just what the centennial was all about. | Has it occurred to you that nobody has told us what this centennial is all about?"
centennial,129,Drive Me Crazy,1999,"Comedy, Drama, Romance",,,,tt0164114,"Our centennial sculpture. | an unforgettable Centennial Week. | Centennial weekend is here. | to the centennial extravaganza? | Centennial weekend is here. | Centennial... your 100-year event. | Excitement mounts as centennial nears. | Take me to centennial, Chase. | about the centennial or me, | of the senior class centennial gift. | Who's he taking to our school centennial? | On behalf of the entire Centennial Dance Committee, | On behalf of the entire Centennial Dance Committee, | Our top story: Centennial. Only two months to go. | Centennial Committee spokesperson Nicole Maris expects a huge cro | When the orange water hit the Centennial Committee table, | you're in charge of bands for the centennial, right? | Yeah, but didn't Brad finally ask you to centennial? | Well, there is one other option for Bradley's centennial date. | There's this little centennial thing I'm kind of involved in, | So, this is the last pre-centennial event for us. | I made a model of centennial last night complete with guests. | Our centennial bash is the culmination of a weeklong series of events. | You were really good on TV today, talking about centennial and all."
centennial,129,A Christmas Prince: The Royal Baby,2019,"Family, Romance",,,,tt10006006,The centennial treaty | following the centennial treaty signing with the Kingdom of Penglia.
centennial,129,Good Girls,2021,"Comedy, Drama, Crime",Family First,4,12,tt14859582,For Canada Centennial.
centennial,129,Extrapolations,2023,Drama,2068: The Going-Away Party,1,7,tt15721378,"Alpha, centennial playlist."
centennial,129,My Little Pony: Friendship Is Magic,2011,"Animation, Adventure, Comedy",Owl's Well That Ends Well,1,24,tt1872444,A centennial celebration!
centennial,129,Up to His Ears,1965,"Adventure, Comedy",,,,tt0059831,We serve The Centennial. | The Centennial owes you that much. | Hence the name of our company: The Centennial. | The Centennial pays the bail of Mr. Lempereur. | The Centennial is clear of all its responsibilities. | The detectives of Centennial are located on Langkawi Island.
derision,103,Kuruluş Osman,2023,"War & Politics, Action & Adventure, Drama",Bölüm 111,4,13,tt25503920,DERISION
derision,103,The Borgias,2013,"Crime, Drama, History",The Prince,3,10,tt2812014,Derision.
derision,103,Clodia - Fragmenta,1982,N/A,,,,tt0204971,"with rhetorical derision. | Never of derision. | Respectful, servile and clownish derision of the majesty of the blasphemous tribune."
derision,103,Tom Brown's Schooldays,2005,Drama,,,,tt0415322,CRIES OF DERISION
derision,103,Desperate Housewives,2005,"Comedy, Drama, Mystery",Fear No More,1,20,tt0558708,[Snort of derision]
derision,103,Epica - ΩMEGA ALIVE’ – A Universal Streaming Event by EPICA,2021,Music,,,,tt16351334,Hold in derision | (I. Hold in derision)
derision,103,Immortal Beloved,1995,"Biography, Drama, Music",,,,tt0110116,now shouted their derision...
derision,103,The Mother,2004,"Drama, Romance",,,,tt0323298,...with derision and hate.
derision,103,16 Years of Alcohol,2003,"Crime, Drama",,,,tt0331338,"The derision, the hate..."
derision,103,Factotum,2005,Drama,,,,tt0417658,It could mean derision.
derision,103,The Big Bang Theory,2010,"Comedy, Romance",The Lunar Excitation,3,23,tt1627740,"Haughty derision it is. | Or just my normal look of haughty derision? | I would snort in derision and throw my arms in the air,"
fickle,737,Full Moon High,1981,"Comedy, Fantasy, Horror",,,,tt0082425,Fickle?
fickle,737,"Black Cat, White Cat",1998,"Comedy, Crime, Romance",,,,tt0118843,Fickle.
fickle,737,I Dream of Jeannie,1965,"Comedy, Family, Fantasy",What House Across the Street?,1,14,tt0609180,"Fickle! | he's known as ""Old Fickle."""
fickle,737,Anna,2022,Drama,,,,tt24060056,Fickle?
fickle,737,Lost Girl,2015,"Action, Drama, Fantasy",Here Comes the Night,5,7,tt4032810,Fickle.
fickle,737,La Belle Époque,2020,"Comedy, Drama, Fantasy",,,,tt9172422,"fickle, | You're dishonest, fickle, deceitful."
fickle,737,The Mighty Boosh,2004,"Comedy, Fantasy, Musical",Electro,1,7,tt0647522,- Like little Fickle Bobby. - Fickle Bobby?
fickle,737,Chasing Life,2014,"Drama, Family, Romance",Pilot,1,1,tt3375442,"♪ Fickle fickle, little heart ♪"
fickle,737,Scaramouche,1952,"Action, Adventure, Comedy",,,,tt0045125,"Fickle, adoring... | - Your admirers are very fickle. - Not I."
fickle,737,Band of Angels,1957,Drama,,,,tt0050166,Fickle Yankee.
fickle,737,The Pirates of Penzance,1983,"Comedy, Musical, Romance",,,,tt0086112,♪ Fickle | ♪ Courted by a fickle breeze
officious,67,3rd Rock from the Sun,2000,"Comedy, Family, Sci-Fi",Dick Strikes Out,5,16,tt0502643,You officious ogre!
officious,67,The Great Grey Shrike,2009,Animation,,,,tt18955752,You officious ogre!
officious,67,Harold and Maude,1971,"Comedy, Drama, Romance",,,,tt0067185,Don't get officious. You're not yourself when you're officious.
officious,67,An American in Paris,1951,"Drama, Musical, Romance",,,,tt0043278,They're officious and dull.
officious,67,Bird,1988,"Biography, Drama, Music",,,,tt0094747,"...misguided, officious young woman..."
officious,67,Queer as Folk,2001,"Drama, Romance",Queens of the Road,1,10,tt0681295,"YOU OFFICIOUS, HOMOPHOBIC CUNT."
officious,67,Bones,2016,"Comedy, Crime, Drama",The Monster in the Closet,11,13,tt5323700,and officious sounding language.
officious,67,A Midsummer Night's Dream,1935,"Comedy, Fantasy, Romance",,,,tt0026714,"- You're too officious, sir. - Sir."
officious,67,Confessions of a Window Cleaner,1974,Comedy,,,,tt0071357,If you're the officious type.
officious,67,Farscape,2000,"Action, Adventure, Drama","Die Me, Dichotomy",2,22,tt0578081,"AAh, the radiant Miss Officious."
officious,67,Agatha Christie's Marple,2009,"Crime, Drama, Mystery",A Pocket Full of Rye,4,1,tt1189440,"- Officious little twit. - Oh, Vivian."
swirl,515,Pop Team Epic,2022,"Animation, Comedy",Rising Hell ~The Hellshake Arrow~,2,7,tt23629844,"Swirl, swirl, swirl, swirl... | Swirl, swirl, swirl, swirl... | Swirl, swirl, swirl, swirl... | Swirl, swirl, swirl, swirl... | Swirl, swirl, swirl, swirl..."
swirl,515,Grey's Anatomy,2006,"Drama, Romance","Oh, the Guilt",3,5,tt0852787,"Swirl? Swirl? | Swirl. Swirl. | Okay, now, Dr. Grey, can you kind of slowly swirl Mrs. Kellman"
swirl,515,The Intruder,2019,Thriller,,,,tt6722030,- Swirl? - Swirl. | The swirl. | - Swirl! - It's vanilla and chocolate together.
swirl,515,Man v. Food,,Reality-TV,"Phoenix, AZ",7,11,tt8594564,"-Swirl. -...swirl. | ...fudge swirl and chocolate-chocolate ice cream.Oh, I love it."
swirl,515,Shi,2011,Drama,,,,tt1287878,"Swirl it, swirl | I swirl pretty well, don't I?."
swirl,515,Orange Is the New Black,2013,"Comedy, Crime, Drama",Tall Men with Feelings,1,11,tt2739642,"♪ Swirl, swirl | ♪ Swirl, swirl ♪ | You know, I don't actually think it's a swirl if it's the same flavor."
swirl,515,Bob's Burgers,2012,"Animation, Comedy",Synchronized Swimming,2,3,tt2303131,Swirl it. Swirl it. | - Swirl it. - No! | Swirl it. Is it nonfat? | Swirl it. The bowl is hot. | - Swirl it. - This is not low fat!
swirl,515,Seinfeld,1995,Comedy,The Diplomat's Club,6,22,tt0697685,"Swirl. | I use the swirl. | I like the swirl. | A counter-clockwise swirl. | I'm comfortable with the swirl. | Is it a clockwise swirl? | Did you close with the swirl? | Yes, you close with the swirl. | You're supposed to close with the swirl? | I feel the swirl is a great capper. | He uses a pinch at the end instead of the swirl."
swirl,515,Rent-a-Girlfriend,2022,"Animation, Comedy",The Return of the Girlfriend,1,15,tt21292544,swirl | swirl | swirl | swirl | swirl | swirl | Swirl | Swirl | Swirl | Swirl | Swirl | Swirl | Swirl
swirl,515,Rent-a-Girlfriend,2022,"Animation, Comedy",Night and Girlfriend,1,16,tt21349642,Swirl | Swirl | Swirl | Swirl | Swirl | Swirl | Swirl
swirl,515,Adventure Time,2012,"Animation, Action, Adventure",Beyond This Earthly Realm,4,11,tt2311108,[Swirl!]
terminology,333,Life with Mikey,1993,"Comedy, Family",,,,tt0107413,Sophisticated terminology.
terminology,333,Rizzoli & Isles,2012,"Crime, Drama, Mystery",Welcome to the Dollhouse,3,4,tt2362505,PRECISE TERMINOLOGY.
terminology,333,Black Mirror,2013,"Drama, Sci-Fi, Thriller",The Waldo Moment,2,3,tt2386296,Terminology tits.
terminology,333,A Fine Madness,1966,"Comedy, Drama, Romance",,,,tt0060414,In medical terminology...
terminology,333,Inside Moves,1981,"Comedy, Drama, Romance",,,,tt0080928,"In broadcasting terminology,"
terminology,333,Blue,1993,"Biography, Drama",,,,tt0106438,and incorrect terminology
terminology,333,Big Trouble,2002,"Comedy, Crime, Thriller",,,,tt0246464,That's advertising terminology.
terminology,333,CSI: NY,2004,"Action, Crime, Drama",Grand Master,1,4,tt0534866,Learn the terminology.
terminology,333,NewsRadio,1997,Comedy,Rap,3,12,tt0660218,remain precise terminology
terminology,333,Ridley,2022,"Mystery, Drama, Crime",Hospitality,1,2,tt19246458,In graphic terminology.
terminology,333,Ridley,2022,"Mystery, Drama, Crime",Swansong,1,3,tt19246472,In graphic terminology.
contrive,63,"Murder, She Wrote",1996,"Mystery, Crime, Drama",Death Goes Double Platinum,12,13,tt0653495,who desperately contrive
contrive,63,Everyone Else Burns,2023,Comedy,Episode 3,1,3,tt21038736,contrive a loophole.
contrive,63,The Avengers,1969,"Action, Comedy, Crime",Fog,7,24,tt0516840,"""Contrive to stay alive."""
contrive,63,Cosmos,1980,Documentary,Journeys in Space and Time,1,8,tt0759809,Does nature contrive it...
