word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
vicarious,74,The Sopranos,2000,"Crime, Drama",Big Girls Don't Cry,2,5,tt0705230,some vicarious thrill. | It wasn't exactly vicarious.
vicarious,74,Criminal Minds,2016,"Crime, Drama, Mystery",Devil's Backbone,11,21,tt5466720,on vicarious killers.
vicarious,74,The End of the Affair,2000,"Drama, Romance",,,,tt0172396,"The vicarious lover, Parkis."
vicarious,74,Grey's Anatomy,2005,Drama,Shake Your Groove Thing,1,5,tt0592919,"Vicarious thrills, you know?"
vicarious,74,House,2012,"Drama, Mystery",Gut Check,8,16,tt2121959,You want vicarious immortality
vicarious,74,Drop Dead Diva,2009,"Comedy, Drama",Pilot,1,1,tt1468465,"Fred, it's classic vicarious liability."
vicarious,74,Suits,2011,"Comedy, Drama",Bail Out,1,5,tt2003931,"Vicarious liability applies to discrimination,"
vicarious,74,Blind,2022,Drama,In Search For Lost Time,1,14,tt22082584,for vicarious pleasure or something?
influx,309,Deadwood,2006,"Crime, Drama, History",Leviathan Smiles,3,8,tt0556285,allowing influx
influx,309,Star Trek: Deep Space Nine,1993,"Sci-Fi & Fantasy, Action & Adventure, Drama",Battle Lines,1,13,tt0708504,Beginning muon influx.
influx,309,NCIS: New Orleans,2021,"Action, Crime, Drama","Operation Drano, Part 2",7,6,tt13566104,Influx? $20 million. | Pérez get an influx of cash?
influx,309,Doctor Who,2011,"Adventure, Drama, Sci-Fi",Closing Time,6,12,tt1795141,Emergency. Emotional influx!
influx,309,That Night in Varennes,1983,"Drama, History",,,,tt0084423,"The influx of blood,"
influx,309,For All Mankind,1989,"Documentary, History",,,,tt0097372,You're in the influx.
influx,309,Spellbound,2003,"Documentary, Comedy, Thriller",,,,tt0334405,A destructively numerous influx
influx,309,Star Trek: Deep Space Nine,1994,"Sci-Fi & Fantasy, Action & Adventure, Drama",Armageddon Game,2,13,tt0708500,Beginning muon influx now.
influx,309,It's Always Sunny in Philadelphia,2007,Comedy,The Gang Finds a Dumpster Baby,3,1,tt0792192,There's an influx already.
influx,309,Life,2007,"Drama, Mystery, Crime",A Civil War,1,7,tt1036155,a heavy Persian influx
influx,309,NCIS,2008,"Action, Crime, Drama",Collateral Damage,6,7,tt1256303,"Without a cash influx,"
sanitize,144,The X-Files,1997,"Crime, Drama, Mystery",Unusual Suspects,5,3,tt0751256,Sanitize it.
sanitize,144,Hannah Montana,2009,"Comedy, Family, Music",You Gotta Lose This Job,3,7,tt1308845,Sanitize me!
sanitize,144,Bitten,2014,"Drama, Fantasy, Horror",Committed,1,6,tt3118074,Sanitize it.
sanitize,144,Station 19,2019,"Action, Drama, Romance","When It Rains, It Pours!",2,12,tt9818188,"Montgomery, sanitize."
sanitize,144,Justice League Unlimited,2005,"Animation, Action, Adventure",Panic in the Sky,2,11,tt0618165,Sanitize the Watchtower.
sanitize,144,The Outer Limits,1999,"Drama, Fantasy, Horror",Essence of Life,5,18,tt0667885,sanitize human feeling.
sanitize,144,NCIS,2006,"Action, Crime, Drama",Singled Out,4,3,tt0855549,Sanitize the warehouse.
sanitize,144,Grey's Anatomy,2020,"Drama, Romance",No Time for Despair,17,6,tt13498236,"sanitize my hands,"
sanitize,144,Jo & Jo,2022,"Drama, Comedy",,,,tt15483596,Sanitize and go! | Sanitize and get in!
sanitize,144,American Horror Story,2022,"Drama, Mystery, Sci-Fi & Fantasy",Smoke Signals,11,3,tt21083558,I'd sanitize equipment.
sanitize,144,CSI: Crime Scene Investigation,2012,"Crime, Drama, Mystery",Willows in the Wind,12,12,tt2125069,These guys sanitize
alternate,2171,THX 1138,1971,"Drama, Sci-Fi, Thriller",,,,tt0066434,Alternate.
alternate,2171,Race the Sun,1996,"Adventure, Comedy, Drama",,,,tt0117427,Alternate.
alternate,2171,Center Stage,2000,"Drama, Music",,,,tt0210616,Alternate.
alternate,2171,Those About to Die,2024,Drama,Death's Bed,1,7,tt28306323,"Alternate? | Alternate? There is no alternate to Scorpus. | It's good, it takes the pressure off you. We train alternate drivers,"
alternate,2171,"Homosexualité au cinéma, les chemins de la victoire",2024,Documentary,,,,tt32639698,"alternate me lost his alternate marbles? | Don't worry, Alternate P. | So, what you're saying is, after alternate me lost alternate you, | This alternate reality was caused | [Alternate Peabody] Rawr, rawr, rawr! | [Alternate Peabody] Goodbye, Mrs. Hughes. | Remember, we are in an alternate reality. | Alternate me is being controlled by Mrs. Hugh-- | me and alternate me were plummeting down a tube. | [Alternate Peabody] <i>But the plan was complete garbage.</i> | [Alternate Peabody] Looks like Sherman can take care of himself after all. | [Alternate Peabody] <i>I decided to construct</i> <i>two cryogenic freezing chambers</i>"
alternate,2171,Down to Earth,1947,"Comedy, Fantasy, Musical",,,,tt0039337,An alternate? | the official records list him as an alternate.
alternate,2171,Culloden,1968,"Drama, History, War",,,,tt0057982,Alternate... firing!
alternate,2171,SpaceCamp,1986,"Adventure, Family, Sci-Fi",,,,tt0091993,Request... alternate...
alternate,2171,Private,2003,"Comedy, Drama",,,,tt0372909,ALTERNATE MOUNTING
alternate,2171,The 4400,2005,"Drama, Mystery, Sci-Fi",Rebirth,2,8,tt0502804,"alternate reality,"
alternate,2171,Andromeda,2005,"Action, Adventure, Drama",Totaled Recall,5,17,tt0512306,Alternate dylans.
collaborative,202,The Internship,2013,Comedy,,,,tt2234155,...collaborative...
collaborative,202,The Good Doctor,2024,Drama,Unconditional,7,9,tt31309227,"Collaborative. | By collaborative, you mean you get stuff done,"
collaborative,202,Live from the Other Side with Tyler Henry,2024,Reality,Healing,1,4,tt33336951,Collaborative.
collaborative,202,Backstrom,2015,"Comedy, Crime, Drama",Enemy of My Enemies,1,7,tt4016426,Collaborative? | Eleanor Deering has been a collaborative force for change.
collaborative,202,Threesome,1994,"Comedy, Drama, Romance",,,,tt0111418,Feel collaborative.
collaborative,202,Rick and Morty,2021,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",Rick & Morty's Thanksploitation Spectacular,5,6,tt15041140,collaborative gentleman
collaborative,202,Lucha: A Wrestling Tale,2023,Documentary,,,,tt29536963,collaborative effort.
collaborative,202,Halinghing,2024,Drama,,,,tt33475730,and collaborative.
collaborative,202,Mr. Robot,2016,"Crime, Drama, Thriller",eps2.3_logic-b0mb.hc,2,5,tt5344796,collaborative effort.
collaborative,202,Madam Secretary,2016,"Drama, Thriller",Connection Lost,2,21,tt5629186,and collaborative.
collaborative,202,The Simpsons,2020,"Animation, Comedy",The Miseducation of Lisa Simpson,31,12,tt11312752,Collaborative Educational Outreacher.
attire,910,In the Name of God,2007,Drama,,,,tt1068956,Attire? Islamic attire? | westernized youngsters and Islamic attire. | Let's take up the attire now.
attire,910,"Magnum, P.I.",1982,"Action, Adventure, Crime",Flashback,3,6,tt0639650,attire.
attire,910,The Real Housewives of Salt Lake City,2021,Reality,I Was Driving Carpool!,2,9,tt15819066,"- [scoffs] With different attire? - Different attire. | Look at this. Mine is ""Attire: Italian Street Fashion."""
attire,910,Henry V,1945,"Biography, Drama, History",,,,tt0036910,"diffused attire,"
attire,910,The Wonderful Country,1959,"Romance, Western",,,,tt0053453,Gringo's attire
attire,910,French Fried Vacation 3: Friends Forever,2006,Comedy,,,,tt0445800,- Grotesque attire.
attire,910,God Tussi Great Ho,2008,"Comedy, Drama, Fantasy",,,,tt0476550,Bride's attire. | ...bring a bride's attire for me. | Bride's attire for my Alia. - It's very beautiful.
attire,910,Charmed,2001,"Drama, Fantasy, Mystery",Blinded by the Whitelighter,3,11,tt0539334,...fearless attire.
attire,910,Everybody Loves Raymond,2004,Comedy,Party Dress,8,15,tt0574204,"""Formal attire""? | Formal attire party for kids--"
attire,910,Everybody Loves Raymond,2003,Comedy,The Plan,7,18,tt0574254,"""Attire optional""? | ""Attire optional"" means maybe naked! | And what is this? ""Attire optional""?!"
attire,910,Bob's Burgers,2020,"Animation, Comedy",Worms of In-Rear-Ment,11,2,tt13056198,"Symphony attire. | So, that's your symphony attire?"
timbre,108,The Messiah,2023,Drama,Episode 1,1,1,tt21819864,(Timbre)
timbre,108,Ram Charan 16,0,Drama,,,,tt23865918,"""Timbre"""
timbre,108,Abort,2023,Drama,,,,tt26895530,"""(Timbre)"""
timbre,108,My Heart Calls You,1934,Comedy,,,,tt0025483,that timbre
timbre,108,Two Men in Town,1976,"Crime, Drama",,,,tt0069967,Poor timbre...
timbre,108,Law & Order: Special Victims Unit,2007,"Crime, Drama, Mystery",Savant,9,4,tt1015447,DEEP TIMBRE. | MEDIUM TIMBRE.
timbre,108,Cesária Évora,2023,"Documentary, Music",,,,tt17675266,A beautiful timbre. | She has a beautiful timbre.
timbre,108,Hannibal,2014,"Crime, Drama, Horror",Kaiseki,2,1,tt3000124,"tone, timbre, accent,"
timbre,108,Madras Beats,2019,"Drama, Music",,,,tt7719976,Pitch-perfect timbre! | He lost the timbre. | The air-conditioner might mess up the timbre. | Because I trust that you still have the timbre in your fingers...
timbre,108,The Ladykillers,1956,"Comedy, Crime",,,,tt0048281,of Mr. Harvey's timbre.
timbre,108,Mr. Magoo,1997,"Adventure, Comedy, Family",,,,tt0119718,The timbre! The tone!
tenacity,492,Sword of the Beast,1965,"Action, Drama",,,,tt0200768,Tenacity? | We differ less in ability than in tenacity.
tenacity,492,Palabras encadenadas,2003,"Crime, Drama, Thriller",,,,tt0339489,Tenacity.
tenacity,492,RuPaul's Drag Race,2021,"Game-Show, Reality-TV",Snatch Game,13,10,tt13807812,Tenacity.
tenacity,492,'Twas the Night Before Christmas,2022,"TV Movie, Comedy, Drama, Romance",,,,tt22307338,"Tenacity? | Alright, tenacity. | So we are gonna make the royal icing our tenacity."
tenacity,492,StartUp,2016,"Crime, Thriller",Bootstrapped,1,6,tt5718010,tenacity.
tenacity,492,Bad Blood,2017,"Crime, Drama",You Can Never Hold Back Spring,1,6,tt6458976,"tenacity,"
tenacity,492,Inheritance,2020,"Drama, Mystery, Thriller",,,,tt7923220,tenacity.
tenacity,492,Background to Danger,1943,"Drama, Thriller, War",,,,tt0035659,Extreme tenacity.
tenacity,492,Crashing,2007,"Comedy, Drama, Romance",,,,tt0475243,And tenacity.
tenacity,492,Como Caído Del Cielo,2019,"Comedy, Drama, Musical",,,,tt10946934,His tenacity.
tenacity,492,13 Assassins,1990,"Action, Drama, History, TV Movie",,,,tt16388706,Such tenacity...
stilted,76,JAG,1999,"Action, Crime, Drama",Wilderness of Mirrors,4,21,tt0613416,That's stilted.
stilted,76,Resident Alien,2021,"Comedy, Drama, Mystery",Secrets,1,3,tt11757570,[stilted laugh] | [stilted chuckle] | [slow stilted chuckling] | - [Stilted laugh] - [Polite chuckle]
stilted,76,Love Gets a Room,2021,"Drama, Romance",,,,tt15444704,[Stilted laughter] | [Stilted laughter] | [Stilted laughter]
stilted,76,Big Tools For Deep Screwing,2012,N/A,,,,tt24667608,"( stilted delivery ) | ( stilted delivery ) OH, NO!"
stilted,76,The West Wing,2003,Drama,Jefferson Lives,5,3,tt0745645,was less stilted.
stilted,76,"Family Pride, Queer Aside",2024,N/A,,,,tt21318090,"(Stilted) ""Behaviours that"
stilted,76,Akoibon,2005,Comedy,,,,tt0416333,It's a stilted conversation.
stilted,76,RuPaul's Drag Race,2013,"Game-Show, Reality-TV",Countdown to the Crown,5,13,tt2854266,was a little stilted.
stilted,76,The Wife,2018,Drama,,,,tt3750872,your dialogue is stilted.
stilted,76,The Middle,2017,Comedy,Vive La Hecks,9,1,tt6571678,Our conversations are stilted.
stilted,76,Never Cry Wolf,1984,"Adventure, Drama",,,,tt0086005,<i>(plays stilted tune)</i>
rebellious,855,Criminal Minds,2014,"Crime, Drama, Mystery",Boxed In,10,5,tt4034202,"Rebellious student, rebellious kid."
rebellious,855,Crisis in Six Scenes,2016,Comedy,Episode #1.2,1,2,tt4699516,She's rebellious. She's rebellious.
rebellious,855,Te doy mis ojos,2003,"Adventure, Drama, Romance",,,,tt0350193,"rebellious,"
rebellious,855,Days of Happiness,2023,"Music, Drama",,,,tt19860724,"Rebellious? | Next time, you should do something rebellious."
rebellious,855,The Experts,2024,"Action, Crime, Thriller",,,,tt27162200,...rebellious?
rebellious,855,Letterkenny,2018,Comedy,The City,6,3,tt9499944,Rebellious.
rebellious,855,The Killer Is Loose,1956,"Crime, Drama, Film-Noir",,,,tt0049405,frequently rebellious.
rebellious,855,The Message,1977,"Biography, Drama, History",,,,tt0074896,"Rebellious, blasphemous"
rebellious,855,Deutschland im Herbst,1978,"Documentary, Drama",,,,tt0077427,"rebellious women ... | That rebellious woman,"
rebellious,855,Todo el poder,1999,"Crime, Comedy",,,,tt0208181,Rebellious brat!
rebellious,855,Maria Full of Grace,2004,"Drama, Thriller, Crime",,,,tt0390221,"Rebellious, then."
publicize,188,Devadas,2018,"Action, Comedy, Drama",,,,tt8661814,Let's publicize.
publicize,188,As Luck Would Have It,2002,"Comedy, TV Movie",,,,tt0382069,want to publicize. | I don't intend to publicize it.
publicize,188,The Jinglebell Jubilee,2023,"Comedy, Romance, TV Movie",,,,tt28976068,to publicize this.
publicize,188,The Hunter's Diary,1964,Thriller,,,,tt0203083,but won't publicize it.
publicize,188,The 11 Commandments,2004,Comedy,,,,tt0386695,To publicize my meeting.
publicize,188,Pudhu Pettai,2006,"Action, Crime, Drama",,,,tt0459516,"""In ignorance lips publicize"""
publicize,188,Pokémon: Lucario and the Mystery of Mew,2006,"Animation, Action, Adventure",,,,tt0875609,You won't publicize it?
publicize,188,3 Idiots,2009,"Comedy, Drama",,,,tt1187043,Why publicize someone's flaws?
publicize,188,Muhammad Ali,2021,Documentary,Round One: The Greatest (1942-1964),1,1,tt15483340,to publicize the fight.
publicize,188,De Verraders,2022,"Reality, Mystery",Episode 7,1,7,tt18115552,to publicize our pact .
publicize,188,DEAW #13 Udom Taephanich Stand Up Comedy Show,2022,Comedy,,,,tt22055118,publicize your qualifications truthfully.
podium,761,My Name Is Bill W.,1989,Drama,,,,tt0097939,[Raps podium]
podium,761,Spooks,2003,"Drama, Action & Adventure, Crime",Without Incident,2,6,tt0707353,Presidential podium.
podium,761,Psych,2010,"Comedy, Crime, Mystery",Think Tank,4,14,tt1539438,The podium. | Is that you will take the podium at 7:20 p.M.
podium,761,NCIS: Los Angeles,2022,"Action & Adventure, Drama, Crime, Mystery",Perception,13,15,tt18937836,A podium.
podium,761,Tom Sawyer,1917,"Comedy, Adventure, Family",,,,tt0008687,"toward the podium,"
podium,761,The Cat Concerto,1947,"Animation, Short, Comedy",,,,tt0039251,[CONDUCTOR RAPS PODIUM]
podium,761,Asterix at the Olympic Games,2008,"Fantasy, Adventure, Comedy, Family",,,,tt0463872,The podium... us...
podium,761,The Wire,2004,"Crime, Drama, Thriller",Dead Soldiers,3,3,tt0749426,Take the podium.
podium,761,The West Wing,2006,Drama,Tomorrow,7,22,tt0771576,on the podium. | you to the podium. | See you on the podium. | will then be escorted to the podium
podium,761,Disco,2008,"Comedy, Music",,,,tt0953369,on the podium.
podium,761,Federica Pellegrini - Underwater,2022,Documentary,,,,tt17055226,"Off the podium. | who wanted a podium, but wanted gold. | It is the sixth consecutive time on a world championship podium. | Eight times in a row on the podium of the world championship, in the same race."
phonograph,273,Lilies of the Field,1963,Drama,,,,tt0057251,- Phonograph. - Phonograph. | Grammophon. Phonograph! | Phonograph record. | Phonograph record! | Phonograph record is black. | Phonograph record is black?
phonograph,273,Family Guy,2016,"Animation, Comedy",Underage Peter,14,14,tt4863498,It's a phonograph... Phonograph!
phonograph,273,The Exorcist,1973,Horror,,,,tt0070047,Phonograph.
phonograph,273,Amarcord,1974,"Comedy, Drama",,,,tt0071129,Phonograph? | There's a phonograph up above. | And you know nothing about the phonograph either?
phonograph,273,Perry Mason,1959,"Crime, Drama, Mystery",The Case of Paul Drake's Dilemma,3,6,tt0673172,"Phonograph? | on the phonograph, naturally. | you must have taken note of the phonograph record. | I didn't hear the phonograph from right outside the door."
phonograph,273,Sweet Adeline,1934,"Romance, Music",,,,tt0025850,"The phonograph. | - Phonograph. - Yes, my dear."
phonograph,273,Between Two Worlds,1944,"Mystery, Drama, Fantasy",,,,tt0036641,THE PHONOGRAPH.
phonograph,273,Story of G.I. Joe,1945,"Biography, Drama, War",,,,tt0038120,"A PHONOGRAPH. | A PHONOGRAPH. | AH, WHO'S GOT A PHONOGRAPH AROUND HERE? | ANYBODY KNOW WHERE I CAN FIND A PHONOGRAPH? | I TOLD YOU YOU SHOULD'VE BROUGHT A PHONOGRAPH. | ANY OF YOU DOG-FACES KNOW ANYTHING ABOUT A PHONOGRAPH?"
phonograph,273,Pennies from Heaven,1982,"Drama, Musical, Romance",,,,tt0082894,Phonograph records.
phonograph,273,M*A*S*H,1979,"War & Politics, Drama, Comedy",Inga,7,16,tt0638338,(phonograph off) | (phonograph needle scratching)
phonograph,273,Heartland,2021,"Drama, Family",Keep Me in Your Heart,14,1,tt13334006,(Phonograph clicks)
mellifluous,38,Exhuma,2024,"Mystery, Horror, Thriller",,,,tt27802490,Mellifluous.
mellifluous,38,Seinfeld,1992,Comedy,The Fix-Up,3,16,tt0697698,It's mellifluous.
mellifluous,38,The Durrells,2018,"Biography, Comedy, Drama",Episode #3.4,3,4,tt7395302,Mellifluous arse.
mellifluous,38,Buddy Goes West,1981,"Comedy, Western",,,,tt0082835,A bit mellifluous.
mellifluous,38,Argonauts,1971,"Animation, Adventure, Fantasy",,,,tt0369245,The mellifluous Orpheus
mellifluous,38,L.A.'s Finest,2019,"Action, Comedy, Crime",Pilot,1,1,tt8498552,- Mellifluous. - Spell that.
mellifluous,38,"Hallelujah, I'm a Bum",1933,"Music, Romance",,,,tt0024083,"THAT SURE AM MELLIFLUOUS. | MAY BE MELLIFLUOUS, BUT IT AIN'T TRUE."
mellifluous,38,The Lorax,1972,"Animation, Short, Drama, Family, Fantasy, Musical",,,,tt0213065,"- Oh, these succulent - Mellifluous"
mellifluous,38,The Sopranos,2007,"Crime, Drama",Stage 5,6,14,tt0979771,"This mellifluous box-- ribbons.ent,"
mellifluous,38,The Big Bang Theory,2010,"Comedy, Romance",The Desperation Emanation,4,5,tt1632242,What a mellifluous word. | Agreed. And we'll use mellifluous tomorrow.
mellifluous,38,Never Been Kissed,1999,"Comedy, Drama, Romance",,,,tt0151738,"""His voice is so mellifluous."
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Robositter,3,7,tt0514084,I'm telling. I'm telling.
telling,70627,Club de Cuervos,2015,"Comedy, Drama",Be a Captain,1,1,tt4921876,"telling me, telling you... | telling his family, his city, telling us, | He's telling us that he's right here with us, giving us his support."
telling,70627,Boston Legal,2005,"Comedy, Crime, Drama",A Whiff and a Prayer,2,4,tt0530511,telling. | telling you something you already know.
telling,70627,Femme,2023,"Drama, Thriller",,,,tt20114686,"Telling. | Preston was just telling us about his business. | What, you're not telling me you're bringing your boy over?"
telling,70627,Young Sheldon,2024,"Comedy, Family, Drama",A Little Snip and Teaching Old Dogs,7,11,tt29980163,Telling? | Are you asking me or telling me? | I can't believe you did it without telling your wife. | Which you needed because you had a vasectomy without telling Mary.
telling,70627,Prem Ratan Dhan Payo,2015,"Action, Drama, Musical",,,,tt3595298,Telling.
telling,70627,The Gifted,2017,"Sci-Fi & Fantasy, Action & Adventure, Drama",eXploited,1,10,tt7542698,Telling | Knock yourself out man they going to tell you the exact same thing I'm telling you right now these are our prisoners
telling,70627,Force of Evil,1949,"Crime, Drama, Film-Noir",,,,tt0040366,"And the telling. The telling. | I been telling him all day. | Are you telling me, a corporation lawyer,"
telling,70627,Aqua Teen Hunger Force,2004,"Animation, Comedy",Carl,3,13,tt0514086,I'm telling. I am telling.
telling,70627,Buffy the Vampire Slayer,1999,"Sci-Fi & Fantasy, Comedy, Drama, Action & Adventure","Fear, Itself",4,4,tt0533424,"TELLING ME? YOU'RE TELLING ME? | WILL, I'M TELLING YOU... | YOU'RE TELLING US TO RUN AWAY AND LEAVE YOU BEHIND?"
telling,70627,Billions,2019,Drama,Maximum Recreational Depth,4,6,tt9261364,Telling me? You're telling everybody. | And I'm telling you
reprieve,381,Poldark,2018,Drama,Episode 1,4,1,tt6763014,"Reprieve! Reprieve! Reprieve! | Reprieve! Reprieve! Reprieve! | - Reprieve! - Reprieve! | Reprieve! Reprieve! | ..real justice, had been served... would be a reprieve. | The court in its mercy grants reprieve to Samuel Carne..."
reprieve,381,The Story of Marie and Julien,2003,"Drama, Fantasy, Mystery",,,,tt0339357,Reprieve? | She's in a reprieve.
reprieve,381,Rising Voices/Hótȟaŋiŋpi,2015,N/A,,,,tt19853870,"Reprieve? | his reprieve ended. | Instead, you gave Yoshiyuki a reprieve. | That was the reprieve that you gave him. | Would you have given me the other 5 points if I'd told you why you gave him a year's reprieve?"
reprieve,381,Hogan's Heroes,1966,"Comedy, War",Don't Forget to Write,2,13,tt0602311,"A reprieve, Hogan, a reprieve!"
reprieve,381,The Front Page,1931,"Comedy, Crime, Drama",,,,tt0021890,The reprieve. | Here's your reprieve. | The reprieve for Earl Williams. | - I won't. Here's your reprieve. - What? | we'll take you over to the warden's office and deliver this reprieve.
reprieve,381,Gunsmoke,1972,Western,Tara,17,18,tt0594385,"A reprieve? | And I got a reprieve, thank heaven."
reprieve,381,Space: 1999,1975,"Adventure, Drama, Sci-Fi",Black Sun,1,10,tt0706315,- A reprieve.
reprieve,381,The Flash,2017,"Action, Adventure, Drama",Abra Kadabra,3,18,tt5668432,No reprieve.
reprieve,381,The Passage,2019,"Action, Adventure, Drama",I Want to Know What You Taste Like,1,6,tt9213830,her reprieve...
reprieve,381,The Chosen,2019,"Drama, History",Shabbat,1,2,tt9791576,- Temporary reprieve. | Your temporary reprieve from doom.
reprieve,381,Forget Paris,1995,"Comedy, Romance",,,,tt0113097,~ <i>...reprieve</i> ~
punctilious,22,Better Luck Tomorrow,2003,"Crime, Drama, Romance",,,,tt0280477,Punctilious. | Punctilious. Adjective.
punctilious,22,The Ring,2002,"Horror, Mystery",,,,tt0298130,"""Punctilious prick""? | Listen, Harvey, you punctilious prick"
punctilious,22,Inspector Morse,1989,"Crime, Drama, Mystery",The Last Enemy,3,2,tt0611655,"Oh, he's very punctilious."
punctilious,22,Made in England: The Films of Powell and Pressburger,2024,Documentary,,,,tt19895822,"and very punctilious, David."
punctilious,22,Socrates,1971,"Drama, History",,,,tt0210296,by being to too punctilious.
punctilious,22,A Prayer for Katerina Horovitzova,1965,"Drama, TV Movie",,,,tt0486139,"You are too punctilious, Mr. Lowenstein. | You are so punctilious. Won't he be missing from your sum total?"
punctilious,22,The Prime of Miss Jean Brodie,1969,"Comedy, Drama, Romance",,,,tt0064840,Not at all. You are most punctilious.
punctilious,22,Kingpin,1996,"Comedy, Sport",,,,tt0116778,You would be punctilious in assuming that.
punctilious,22,Doctor Who,1972,"Adventure, Drama, Family",The Time Monster: Episode Six,9,26,tt0811355,"Your courtesy is always so punctilious, Doctor."
punctilious,22,The Mary Tyler Moore Show,1975,Comedy,Mary Richards: Producer,5,16,tt0642854,But I think you're being a little punctilious.
punctilious,22,A Touch of Frost,2010,"Crime, Drama, Mystery",Care and Protection,1,1,tt0731950,"Not as punctilious as Chief Inspector Alan perhaps,"
procurement,187,Tokyo Vice,2024,"Crime, Drama",Illness of the Trade,2,5,tt25399548,Procurement | Procurement
procurement,187,All Nighter,2017,"Comedy, Drama",,,,tt4662420,"Procurement. | Procurement. | So procurement, | I'm in procurement."
procurement,187,Private Benjamin,1980,"Comedy, War",,,,tt0081375,- A job in procurement. - Procurement?
procurement,187,"A President, Europe and War",2022,Documentary,,,,tt22692282,"on public procurement    procurement rules, etc.?"
procurement,187,The Flintstones,1994,"Comedy, Family, Fantasy",,,,tt0109813,Industrial procurement. | Vice President of Industrial Procurement!
procurement,187,Forever Mine,2002,"Crime, Drama, Romance",,,,tt0179182,"Police procurement. | ""The good news is that the procurement package went through."""
procurement,187,Silent Witness,2003,"Crime, Drama, Mystery",Answering Fire: Part 1,7,1,tt0700560,Defense procurement.
procurement,187,The West Wing,2002,Drama,Process Stories,4,8,tt0745671,Pentagon procurement.
procurement,187,Blanquita,2023,Drama,,,,tt21376206,"child procurement,"
procurement,187,Nikita,2012,"Drama, Action & Adventure",Origins,2,15,tt2209243,Procurement department.
procurement,187,NCIS: Hawai'i,2024,"Crime, Drama",Spill the Tea (1),3,9,tt32028990,- Classification? - Procurement.
plasticity,30,Dust,2005,"Comedy, Drama, Science Fiction",,,,tt0466103,Astonishing plasticity | - What plasticity? - Astonishing
plasticity,30,The In-Laws,1979,"Action, Adventure, Comedy",,,,tt0079336,"Note the plasticity,"
plasticity,30,Senseless,1998,"Comedy, Romance",,,,tt0120820,The neural plasticity...
plasticity,30,Ghost Doctor,2022,"Comedy, Drama, Sci-Fi & Fantasy",What It Means to Save Someone’s Life,1,7,tt18257384,Plasticity is easy.
plasticity,30,SEAL Team,2022,"Action & Adventure, Drama, War & Politics",Thunderstruck,6,5,tt21849696,for brain plasticity.
plasticity,30,The Blacklist,2018,"Crime, Drama, Mystery",Lawrence Dane Devlin (No. 26),5,21,tt8213662,improved cerebral plasticity
plasticity,30,Manhandled,1924,"Comedy, Drama",,,,tt0015116,Pure plasticity is bosh! | Pure plasticity is my ultimate aim.
plasticity,30,All These Women,1964,Comedy,,,,tt0058124,Such plasticity of detail
plasticity,30,Clodia - Fragmenta,1982,N/A,,,,tt0204971,"This extreme, controlling plasticity"
plasticity,30,Experimenter,2015,"Biography, Drama, History",,,,tt3726704,plasticity of human nature.
plasticity,30,Grimm,2017,"Crime, Drama, Fantasy",The Son Also Rises,6,8,tt5858470,"Yeah, phenotypic plasticity traits | specifically dealing with phenotypic plasticity traits | that deals with phenotypic plasticity traits"
phobia,505,9-1-1,2022,"Drama, Crime, Action & Adventure",Fear-O-Phobia,5,13,tt18329812,Phobia.
phobia,505,Cheeni 2,2023,"Drama, Comedy",,,,tt27191961,Phobia.
phobia,505,Tarek's Situation,2006,"Comedy, Romance",,,,tt0830700,- l have a phobia - Phobia? | - Mr. phobia is coming - Hold on a second
phobia,505,Disco Dancer,1982,Drama,,,,tt0208903,- He has guitar phobia. - Guitar phobia?
phobia,505,Love Lessons,1996,"Drama, Romance, War",,,,tt0113720,- Claustro... - Phobia.
phobia,505,Watching the Detectives,2007,"Comedy, Romance",,,,tt0472205,Bore-phobia? | Bore-phobia. | It's called bore-phobia.
phobia,505,Dark Matter,2024,"Sci-Fi & Fantasy, Drama",Superposition,1,6,tt21306720,Obsession phobia. | Trauma therapy. Phobia therapy.
phobia,505,Jessie,2013,"Comedy, Family",Punched Dumped Love,2,19,tt2582630,rabbit phobia!
phobia,505,12 Monkeys,2018,"Sci-Fi & Fantasy, Drama",Die Glocke,4,6,tt7103416,Nazi-phobia.
phobia,505,The Sound of Silence,2019,Drama,,,,tt9352926,"<i>- That's Landon's latest phobia. - Phobia?</i> | It's not a phobia, it's a safeguard."
phobia,505,My Big Fat Greek Wedding,2002,"Comedy, Drama, Romance",,,,tt0259446,"and ""phobia"" is a phobia, it means ""fear."""
