word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
subservient,184,Forgotten Memories,N/A,N/A,,,,tt16866984,"Subservient, apologetic, | subservient language"
subservient,184,The Astro-Zombies,1968,"Horror, Sci-Fi",,,,tt0064048,a subservient zombie.
subservient,184,Columbo,1975,"Crime, Drama, Mystery",Playback,4,5,tt0072805,No. Not subservient. | in a subservient position to my wife? | in a subservient position to my wife.
subservient,184,Mathu Vadalara 2,2024,"Comedy, Crime, Thriller",,,,tt33291871,He is subservient.
subservient,184,Younger,2015,"Drama, Comedy",Pilot,1,1,tt3676824,A little subservient?
subservient,184,South Park,2017,"Animation, Comedy",White People Renovating Houses,21,1,tt4847050,"Alexa, define subservient? | <i>The term ""subservient"" has several uses.</i>"
subservient,184,American Horror Story,2017,"Drama, Mystery, Sci-Fi & Fantasy",Great Again,7,11,tt7367948,except being subservient
subservient,184,Kiss Tomorrow Goodbye,1950,"Crime, Film-Noir, Thriller",,,,tt0042648,That made them subservient.
subservient,184,The Last Mistress,2007,"Drama, Romance",,,,tt0437526,"He is subservient, paralyzed,"
scrupulous,131,Death Defying Acts,2007,"Drama, Romance",,,,tt0472071,'Scrupulous'. | Now change that to 'scrupulous scientific conditions'. | which will be conducted under scrupulous scientific conditions
scrupulous,131,Bridgerton,2024,Drama,Into the Light,3,8,tt27385836,scrupulous family.
scrupulous,131,La Poison,1951,"Comedy, Crime",,,,tt0043927,The scrupulous ones.
scrupulous,131,Double Trouble,1984,"Action, Comedy",,,,tt0087481,Scrupulous and diligent.
scrupulous,131,The Belle of Amherst,1976,"Drama, TV Movie",,,,tt0202812,with scrupulous exactness
scrupulous,131,The Streets of San Francisco,1972,"Action, Crime, Drama",The Bullet,1,11,tt0711574,"""for scrupulous morality,"
scrupulous,131,Vincere,2009,"Biography, Drama, Romance",,,,tt1156173,despite scrupulous research.
scrupulous,131,Midsomer Murders,2010,"Crime, Drama, Mystery",The Sword of Guillaume,13,1,tt1484475,less scrupulous about
scrupulous,131,Strike Back,2011,"Action, Drama, Thriller",Project Dawn: Part 3,2,3,tt1942642,we're very scrupulous.
scrupulous,131,Marry My Husband,2024,"Drama, Sci-Fi & Fantasy, Comedy",Episode 3,1,3,tt30149587,"I mean, scrupulous."
scrupulous,131,The Alienist,2018,"Crime, Drama, Mystery",Requiem,1,9,tt6644030,Polite. Religious. Scrupulous.
execute,3434,The Unit,2007,"Action, Drama, Thriller",In Loco Parentis,2,20,tt1001279,Execute. Execute. Execute. | Execute. Execute. | <i>Execute.!</i> | <i>- [Bob] We're going.! - [Williams] Execute.</i>
execute,3434,SEAL Team,2020,"Action, Drama, War",Rules of Engagement,3,15,tt11506320,"Execute, execute, execute! | Wait for my execute command to engage."
execute,3434,SEAL Team,2021,"Action, Drama, War",A Question of Honor,4,10,tt13667646,"Execute, execute, execute. | We just execute them."
execute,3434,SEAL Team,2021,"Action, Drama, War",All In,4,7,tt13853728,"Execute, execute, execute!"
execute,3434,Just. One. Mile.,2023,N/A,,,,tt28619147,"Execute, execute, execute. | Execute the plan."
execute,3434,Mr. Robot,2019,"Crime, Drama",409 Conflict,4,9,tt8084180,"execute, execute, execute!"
execute,3434,SEAL Team,2018,"Action, Drama, War",Parallax,2,8,tt9154096,"Execute, execute, execute."
execute,3434,SEAL Team,2019,"Action, Drama, War",Payback,2,18,tt9718860,"Execute, execute, execute."
execute,3434,SEAL Team,2019,"Action, Drama, War",Backwards in High Heels,2,11,tt9296956,"One. Execute, execute, execute."
execute,3434,American Sniper,2015,"Action, Biography, Drama",,,,tt2179136,Execute. Execute.
execute,3434,NCIS: Los Angeles,2015,"Action, Crime, Drama",In the Line of Duty,6,13,tt4297094,"Execute! Execute! | Charlie Team, Execute! Execute! | Execute! | Execute!"
speculative,276,A Mother's Intuition,2024,N/A,,,,tt23633814,Speculative.
speculative,276,Law & Order,2000,"Crime, Drama, Mystery",Endurance,11,1,tt0629250,Objection. Speculative.
speculative,276,Law & Order,2006,"Crime, Drama, Mystery",Heart of Darkness,16,13,tt0629293,Objection. Speculative.
speculative,276,Law & Order,2001,"Crime, Drama, Mystery",Hubris,11,9,tt0629304,"Objection, speculative."
speculative,276,Law & Order,2000,"Crime, Drama, Mystery, Thriller",Return,11,5,tt0629401,Objection. Speculative.
speculative,276,Law & Order,2001,"Crime, Drama, Mystery",Sunday in the Park with Jorge,11,11,tt0629440,Objection. Speculative.
speculative,276,The Outer Limits,1964,"Fantasy, Horror, Sci-Fi, Drama, Mystery, Thriller",The Inheritors: Part I,2,10,tt0667838,They're speculative. | Don't you think it's speculative?
speculative,276,The Rockford Files,1976,"Crime, Drama, Mystery",The No-Cut Contract,2,15,tt0688079,Creatively speculative.
speculative,276,Law & Order,2006,"Crime, Drama, Mystery",Magnet,16,14,tt0758296,Objection. Speculative.
speculative,276,NCIS,2006,"Action, Crime, Drama",Faking It,4,4,tt0850073,Sounds speculative.
speculative,276,Shark,2007,"Crime, Drama, Mystery",Shaun of the Dead,2,11,tt1066938,Objection. speculative.
unleash,1438,Supernatural,2009,"Drama, Fantasy, Horror",Abandon All Hope,5,10,tt1532469,"""Unleash""? | I think he's planning to unleash death."
unleash,1438,Tumbledown,2016,"Comedy, Music, Romance",,,,tt2338424,"Unleash! | ""Lizardbot, unleash your snot fire!"""
unleash,1438,Prince of Persia: The Sands of Time,2010,"Adventure, Fantasy, Action",,,,tt0473075,- It will unleash... - Unleash what?
unleash,1438,I Spy,2002,"Action, Adventure, Comedy",,,,tt0297181,Unleash it. Unleash your savoir-faire. | You just have to unleash it. | I'm gonna unleash your savoir-faire.
unleash,1438,The Boogens,1981,"Horror, Sci-Fi, Thriller",,,,tt0082094,Unleash it!
unleash,1438,Oxygen,1999,"Crime, Drama, Thriller",,,,tt0160620,Unleash it.
unleash,1438,Out Cold,2001,"Comedy, Sport",,,,tt0253798,unleash hell.
unleash,1438,Got 2 Believe,2002,"Romance, Comedy",,,,tt0330342,Unleash it! | Come on. Unleash it! | an ingredient that can unleash...
unleash,1438,Bigger Than the Sky,2005,"Comedy, Drama, Romance",,,,tt0363504,"""unleash hell."""
unleash,1438,Freebird,2008,Comedy,,,,tt0478154,Unleash hell! | Observe for a while then unleash hell!
unleash,1438,Family Guy,2006,"Animation, Comedy",Sibling Rivalry,4,22,tt0760673,Unleash hell.
indignation,312,This England,2022,"Drama, War & Politics",Episode 6,1,6,tt22026798,Indignation
indignation,312,I'm So Excited!,2013,"Comedy, Musical",,,,tt2243389,Indignation.
indignation,312,CSI: Crime Scene Investigation,2004,"Crime, Drama, Mystery",Crow's Feet,5,4,tt0534674,Righteous indignation.
indignation,312,Law & Order,1999,"Crime, Drama, Mystery",Gunshow,10,1,tt0629286,"our indignation,"
indignation,312,Grimm,2015,"Crime, Drama, Fantasy",Iron Hans,4,19,tt4425210,Appropriate indignation.
indignation,312,For The People,2018,Drama,Pilot,1,1,tt6907200,to indignation.
indignation,312,Korol Lir,1975,Drama,,,,tt0064553,Suspend your indignation
indignation,312,Do or Die!,1960,"Adventure, Thriller",,,,tt0140357,Out of indignation.
indignation,312,Rites of Passage,1999,"Crime, Drama, Mystery",,,,tt0171698,of moral indignation.
indignation,312,South Of Pico,2007,Drama,,,,tt0478273,Save the indignation.
indignation,312,Desperate Housewives,2004,"Comedy, Drama, Mystery",Pilot,1,1,tt0558720,<i>Indignation.</i>
motion,8446,All American,2023,Drama,Mask Off,5,17,tt27493769,"Motion, motion, motion! | already in motion."
motion,8446,American Sports Story,2024,Drama,Herald Street,1,6,tt30841339,"Motion, motion, motion!"
motion,8446,The Cosby Show,1988,"Comedy, Family, Romance",How Do You Get to Carnegie Hall?,5,8,tt0547010,Motion! Motion! | ♪ Motion ♪ | ♪ Motion ♪
motion,8446,Safety,2020,"Biography, Drama, Sport",,,,tt10649016,"Motion! Motion! | -That's it! -We go motion, motion... | That man's in motion. Who do you have?"
motion,8446,The Way Back,2020,"Drama, Sport",,,,tt8544498,"Motion, motion. | Motion, motion. | Motion, motion. | All right. Motion, motion, motion. | Put 'em in a motion offense."
motion,8446,Plunkett & Macleane,1999,"Action, Adventure, Comedy",,,,tt0134033,"<i>Motion, motion, motion</i> | <i>Motion, motion, motion</i> | <i>Motion, motion, motion</i> | <i>I hate to be dreaming in motion</i> | <i>I</i>'<i>m thinking about empty motion</i> | <i>I</i>'<i>m visiting houses in motion</i> | <i>I</i>'<i>m visiting houses in motion</i> | <i>(</i> ""<i>Houses in Motion</i>"" <i>by Lewis Parker</i> & <i>Helen White)</i>"
motion,8446,The Sixth Man,1997,"Comedy, Drama, Fantasy",,,,tt0120142,"Motion, baby, motion!"
motion,8446,Bel-Air,2022,Drama,Yamacraw,1,3,tt15941180,Motion. Run motion.
motion,8446,Necessary Roughness,1991,Comedy,,,,tt0102517,Motion left! Motion left! | I got the motion! Hey! That's my man!
motion,8446,The Program,1993,"Action, Drama, Romance",,,,tt0107889,"Blue 80! Motion, motion! | Trips right, motion Z-3. | Brown right motion, tail slant. You're the man, Joe. | All right, everybody, now's the time. Brown right motion, tailback slant. | Let's go up top. Take the team right away. Z-3 motion, let's go!"
motion,8446,Knight Rider,1986,"Action & Adventure, Drama, Sci-Fi & Fantasy, Crime",Deadly Knightshade,4,14,tt0620810,One motion. One motion.
